Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
World,WLD,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,33.0664939880371,32.4628105163574,31.946231842041,31.5223617553711,31.1124134063721,30.6598243713379,30.1831893920898,24.9035778045654,24.3601970672607,23.8464584350586,23.3672370910645,22.9053821563721,22.4388408660889,22.0105762481689,..,..
World,WLD,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,13.1,13.3,13,12.9,12.3,11.5,7.8,8,7.8,7.6,7.7,8,9.3,..,..
World,WLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,20.4842853546143,19.9928817749023,19.5711879730225,19.202751159668,18.8336353302002,18.4257011413574,18.011287689209,14.4711513519287,14.0972328186035,13.7325954437256,13.4160585403442,13.1331815719604,12.8642921447754,12.5976877212524,..,..
World,WLD,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,6.69022798538208,..,..
World,WLD,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,78.811897277832,79.9349899291992,80.6034927368164,82.0017318725586,82.69091796875,83.6167602539063,84.2418670654297,88.6735763549805,88.3330764770508,89.0545425415039,88.942626953125,89.0518798828125,89.623908996582,90.1265487670898,..,..
World,WLD,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,84.9203796386719,85.4248580932617,86.0895767211914,86.1856918334961,86.5570297241211,87.2006225585938,87.5195770263672,89.4102096557617,89.0716094970703,89.6166915893555,89.5499801635742,90.0621719360352,90.0740203857422,90.675910949707,..,..
World,WLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.9493408203125,82.7584381103516,83.4260177612305,84.1560592651367,84.6831207275391,85.4663619995117,85.9344329833984,89.054557800293,88.7150192260742,89.3452682495117,89.2573623657227,89.5749816894531,89.8573379516602,90.4092102050781,..,..
World,WLD,"Primary education, duration (years)",SE.PRM.DURS,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,..
World,WLD,"Primary education, pupils",SE.PRM.ENRL,657419136,654192320,649785792,654718784,675420544,678902080,681265664,715665472,719709760,736210624,741935552,730754944,737707520,744867008,..,..
World,WLD,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.59285,46.68522,46.7077,47.20264,47.15723,47.21002,47.29994,48.23253,48.28504,48.50568,48.4537,48.42648,..,..,..,..
World,WLD,"Primary education, teachers",SE.PRM.TCHR,24994564,25204160,25172216,25959812,26612176,26920384,27121454,30880364,31311942,31990960,31948956,32034428,32612982,33049796,..,..
World,WLD,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,59.5473594665527,59.9823989868164,60.3708610534668,61.2437400817871,61.5563583374023,62.0346298217773,62.0742607116699,63.9725608825684,64.5484313964844,64.922248840332,65.7294235229492,66.5179672241211,67.0067977905273,67.2767868041992,..,..
World,WLD,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1466190606296.41,1353278943111.51,1365346386905.3,1573450795493.72,1984546015565.36,2667918632578.57,3408670449281.15,4226334850917.96,3915524210959.3,4003619746709.24,4400548885045.57,5028121428716.63,4982726991333.15,4304532745638.12,5172525332843.52,..
World,WLD,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,1398731452937.14,1286274401846.32,1281760255945.88,1520884366952.63,1992021901678.28,2605853433544.31,3336591761640.47,4159629678778.15,3801030353019.1,3915703093186.86,4399996272019.3,4940272453464.37,4992470288396.3,4168376641974.55,5031706381923.75,..
World,WLD,Primary school starting age (years),SE.PRM.AGES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,..,..,..,..,16.15,15.7055214723926,16.7407185628742,28.2391534391534,29.3784210526316,30.07,30.7105263157895,31.9811518324607,33.3198952879581,..,..,..
World,WLD,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,3.9,3.8,3.8,3.7,3.8,3.7,3.6,3.1,3,3,2.9,2.9,2.8,2.7,2.7,..
World,WLD,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,6.6,6.5,6.3,6.2,6.1,5.9,5.8,5.3,5.2,5.1,5,4.9,4.8,4.7,4.6,..
World,WLD,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,7,6.9,6.7,6.5,6.5,6.2,5.9,4.4,4.2,4.1,3.9,3.8,3.7,3.6,3.5,..
World,WLD,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,8.7,8.6,8.4,8.3,8.2,8,7.7,6.5,6.5,6.4,6.3,6.3,6.2,6.1,6.1,..
World,WLD,Procedures to build a warehouse (number),IC.WRH.PROC,..,..,..,..,..,16.1049382716049,16.1024096385542,15.474623655914,15.3942162162162,15.4001621621622,15.3154594594595,15.0588709677419,14.8229569892473,..,..,..
World,WLD,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,6.22857142857143,6.20125786163522,6.23312883435583,5.97286486486486,5.91924731182796,5.93,5.93247311827957,5.92320855614973,5.8892513368984,..,..,..
World,WLD,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,18.7165644171779,17.9958083832335,16.1529100529101,16.057671957672,16.1984126984127,16.2269841269841,16.0742105263158,16.018947368421,..,..,..
World,WLD,Progression to secondary school (%),SE.SEC.PROG.ZS,87.86488,89.15952,89.38276,89.53735,89.58607,90.42706,91.35401,90.66304,91.1741,90.86857,91.3076,..,..,..,..,..
World,WLD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,87.31224,88.62734,89.65542,88.8923,88.90205,89.91546,90.87938,90.4861,90.95731,90.60188,91.06873,..,..,..,..,..
World,WLD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,88.32428,89.59834,89.11169,90.07434,90.15044,90.83426,91.71657,90.75678,91.30774,91.04049,91.46274,..,..,..,..,..
World,WLD,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,2.04239630699158,..,..,..,..,1.99881517887115,..,..,1.57854425907135,..,0.940243303775787,..,..,..,..,..
World,WLD,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,1.82915616035461,..,..,..,..,2.0518102645874,..,..,2.24278521537781,..,1.58204889297485,..,..,..,..,..
World,WLD,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,9.42867851257324,..,..,..,..,10.8248119354248,..,..,12.7476806640625,..,13.2055244445801,..,..,..,..,..
World,WLD,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,2.13870120048523,..,..,..,..,2.56011962890625,..,..,3.6601345539093,..,3.84191417694092,..,..,..,..,..
World,WLD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.9044395261034,14.0907008703619,15.1974459115988,15.1792072157607,15.897000565931,16.4745450107136,16.9696642264783,22.1882965165675,22.8492991579336,23.0913674246322,23.5903366743768,24.0978782716432,24.6366036865178,25.5804311774461,26.1284632146934,26.4676194017957
World,WLD,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,..,..,..,..,3.33541666666667,3.28466257668712,3.89640718562874,10.4714285714286,11.7778947368421,12.5831578947368,13.9894736842105,15.3329842931937,15.7968586387435,..,..,..
World,WLD,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,..,..,..,..,..,..,..,..,..,..,51079060000,..,..,..,..,..
World,WLD,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.45,..,0.43,..,0.67,..,0.86,1.17,..,0.82,..,..,..,..,..,..
World,WLD,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.6,..,0.58,..,0.805,..,0.98,1.34,..,0.97,..,..,..,..,..,..
World,WLD,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,18.64903,18.83275,18.76386,18.93788,18.90834,18.60626,18.30713,17.37316,17.26269,16.8994,16.78126,16.87411,..,..,..,..
World,WLD,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,18.36543,18.51863,17.97357,17.45197,17.22541,16.96969,17.47324,17.75289,17.70922,17.82649,17.72055,17.45058,..,..,..,..
World,WLD,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,26.30914,26.0185,25.82453,25.25962,25.39072,25.24855,25.14194,23.29472,23.10596,23.44392,23.38904,23.44631,..,..,..,..
World,WLD,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,17.74911,18.1802,18.17396,18.09076,18.12423,17.87212,17.66707,17.62001,17.41341,17.09064,16.94278,16.9982,..,..,..,..
World,WLD,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,16.42786,17.17534,17.25652,16.85155,17.00315,16.8431,16.79332,17.93834,17.60635,17.33722,17.15356,17.15988,..,..,..,..
World,WLD,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,2264.5,3942,3422,3274,3904,4037,4893,..,..,..,..,..,..,..,..,..
World,WLD,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1588,1675,1628,1587.5,1759.5,2182,2120,..,..,..,..,..,..,..,..,..
World,WLD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,67.8089002299181,67.8136863535574,67.848693976844,67.9323293921758,67.9267672640114,68.0857965713061,67.9638898108992,67.2087445742609,67.234843803533,67.2961029457727,67.4041223492676,67.4542105215839,68.0655514946031,67.5039886191972,68.1790895603776,68.2066597851572
World,WLD,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,67.5954266263421,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Refugee population by country or territory of asylum,SM.POP.REFG,15935134,16043088,14619220,13728696,13805229,13011239,14325308,19534031,21351533,22524729,25383513,25905093,26044498,26365367,27119816,..
World,WLD,Refugee population by country or territory of origin,SM.POP.REFG.OR,15935134,16043088,14619220,13728696,13805229,13011239,14325308,19534031,21351533,22524729,25383513,25905093,26044498,26365367,27119816,..
World,WLD,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Regulatory Quality: Standard Error,RQ.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,18.3331548724724,17.8695911310949,17.7886544086113,17.3785541675535,17.8097162793288,17.9750902418552,18.116231987348,22.4072584526013,22.8544560815979,..,..,..,..,..,..,..
World,WLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.6268099428096,17.3181498923772,17.3094197848475,17.1312636730803,16.8416361574225,16.6993088870265,16.7671689049696,17.4015539846059,17.5427829739106,..,..,..,..,..,..,..
World,WLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,7046.15673405512,6953.53709760887,6863.53643006349,6776.26532979586,6690.66086792305,6607.38194384456,6519.58431567341,5879.33460403495,5809.70325718138,5741.97300271182,5676.42882003309,5614.26074471501,5555.37749981323,5499.48869631532,..,..
World,WLD,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,42773.1951,42773.1951,42773.1951,42773.1951,42770.1951,42770.1951,42778.6021,42808.6021,42808.6021,42808.6021,42808.6021,42808.6021,42808.6021,42808.6021,..,..
World,WLD,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,4.89794,4.7961,4.74816,4.64547,4.58405,4.48866,4.37077,3.29112,3.02441,2.9264,2.91912,2.85942,..,..,..,..
World,WLD,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,5.5617,5.26644,5.32053,5.20066,5.10184,5.0998,5.02752,3.78154,3.48136,3.41432,3.43093,3.4028,..,..,..,..
World,WLD,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,5.25244,5.04686,5.05319,4.9386,4.85766,4.81128,4.71688,3.545,3.26072,3.17765,3.18294,3.13966,..,..,..,..
World,WLD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.07965701683912,2.09806718843203,2.06073920849182,2.04881270662531,2.0002294379544,1.99083859680481,1.99997209173489,..,..,..,..,..,..,..,..,..
World,WLD,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,22.0837131468253,22.5701549649751,23.8258796864676,23.6652333134028,23.4605404169138,23.7380528602089,23.625223422466,23.9169546673371,23.4480782647054,25.9927987804122,..
World,WLD,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,..,..,..,50.0148407590725,48.5831585955526,48.1300522569644,44.5616670236393,28.3100530940767,26.5158976319461,25.1214043933819,24.0236501273067,22.8469904988301,22.0275351781386,21.3867021332256,..,..
World,WLD,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,..,..,..,40.2997032751152,38.6042171226678,37.5186202487868,35.3066186660505,22.3356284343985,21.4915964705277,20.7143849092164,19.7164958704329,18.5003162178389,18.1458640075557,17.2733430589988,..,..
World,WLD,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Rule of Law: Number of Sources,RL.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Rule of Law: Standard Error,RL.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,128013902.185978,..,..,..,..,..,..,..,127716390.182616,..,..,..,..,..,..,..
World,WLD,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.01175825500232,..,..,..,..,..,..,..,0.997379482630059,..,..,..,..,..,..,..
World,WLD,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1317582.96167065,..,..,..,..,..,..,..,1302249.37891032,..,..,..,..,..,..,..
World,WLD,Rural population,SP.RUR.TOTL,3276591101,3292625622,3304983388,3316189332,3326181783,3335114489,3343844096,3411423254,3417903034,3423736810,3428913295,3432505487,3434599148,3435444069.00922,3432438174.0553,..
World,WLD,Rural population (% of total population),SP.RUR.TOTL.ZS,53.3421479702108,52.8969154117371,52.407153638688,51.9156557412195,51.4165824698143,50.9113088305296,50.4108606619532,46.6317860462321,46.1686148441599,45.7100288702489,45.2582230133793,44.8110960039481,44.3697363590572,43.9362359379044,43.5224586146007,..
World,WLD,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.637135972678266,0.489365944841452,0.375316462261324,0.339062037064622,0.301323296097024,0.268557360444177,0.261748345635283,0.241220445893987,0.189943595899521,0.170682899484504,0.151194010733562,0.10476182075638,0.0609951246379552,0.0246002800562479,-0.0874965475653084,..
World,WLD,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.97002764877465,..,..,..,..,..,..,..,0.86845258503493,..,..,..,..,..,..,..
World,WLD,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,33.0002288818359,33.6746597290039,33.5984802246094,34.4588012695313,35.7279014587402,37.5605201721191,39.5682792663574,54.0135612487793,55.9540710449219,57.5888481140137,59.2210884094238,60.0674781799316,60.8039817810059,60.8573989868164,..,..
World,WLD,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,32.5202713012695,33.2925415039063,33.3210601806641,34.1308708190918,35.3714981079102,37.2755012512207,39.2905006408691,53.8987312316895,55.7071990966797,57.3460083007813,58.9791603088379,59.8277282714844,60.4968414306641,60.3850288391113,..,..
World,WLD,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,33.4483909606934,34.0309906005859,33.857120513916,34.7647018432617,36.060489654541,37.8261795043945,39.827091217041,54.1205406188965,56.184268951416,57.8153915405273,59.4470710754395,60.2916984558105,61.0913505554199,61.2998313903809,..,..
World,WLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.779052734375,99.5365676879883,99.8470993041992,101.364776611328,101.872703552246,102.185997009277,102.271202087402,102.685859680176,102.346641540527,103.797950744629,103.649391174316,101.224868774414,101.425521850586,101.854499816895,..,..
World,WLD,"School enrollment, primary (% net)",SE.PRM.NENR,83.36606,83.60714,83.82844,85.13168,86.16491,86.78988,87.21038,89.22588,89.16969,89.41678,89.26194,89.4124,..,..,..,..
World,WLD,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.923500001430511,0.928449988365173,0.9305499792099,0.95074999332428,0.951799988746643,0.954339981079102,0.958519995212555,0.99752002954483,0.999339997768402,1.00724995136261,1.00487995147705,0.982209980487823,0.983560025691986,0.982529997825623,..,..
World,WLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.92127001285553,0.924700021743774,0.927450001239777,0.944840013980865,0.945909976959229,0.950500011444092,0.954280018806458,0.994080007076263,0.995039999485016,0.999909996986389,0.998250007629395,0.987030029296875,0.988049983978271,0.985639989376068,..,..
World,WLD,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,94.7431335449219,95.7396087646484,96.1517486572266,98.7288208007813,99.277946472168,99.7228469848633,100.035552978516,102.554206848145,102.311599731445,104.185287475586,103.910209655762,100.286376953125,100.557601928711,100.927879333496,..,..
World,WLD,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,80.68304,81.01112,81.39747,83.53928,84.72136,85.44083,86.01105,88.33011,88.17368,88.33632,88.17059,88.2163,..,..,..,..
World,WLD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.591766357422,103.117309570313,103.327598571777,103.843421936035,104.30549621582,104.494148254395,104.364547729492,102.808822631836,102.379379272461,103.435890197754,103.405517578125,102.102920532227,102.238082885742,102.722869873047,..,..
World,WLD,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,85.9007,86.05532,86.11807,86.62903,87.51837,88.05403,88.33337,90.0623,90.10014,90.42638,90.28247,90.53157,..,..,..,..
World,WLD,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,10.1064195632935,10.3502597808838,10.42506980896,11.082670211792,11.4759902954102,12.1189403533936,12.5733299255371,16.8120899200439,16.9160194396973,16.8866806030273,17.3072605133057,18.5350093841553,18.5811901092529,18.92453956604,..,..
World,WLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,59.9276008605957,60.3130798339844,61.1971702575684,62.1882591247559,63.1791610717773,64.1115036010742,65.2988510131836,75.3567504882813,75.4437408447266,75.6864166259766,75.4260025024414,76.0253601074219,76.234016418457,76.7979202270508,..,..
World,WLD,"School enrollment, secondary (% net)",SE.SEC.NENR,54.93954,55.54719,56.06077,56.94918,57.81391,58.49775,59.11553,65.64805,65.71337,65.82859,66.19644,66.27183,..,..,..,..
World,WLD,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.919560015201569,0.921299993991852,0.925209999084473,0.938950002193451,0.94037002325058,0.947440028190613,0.950479984283447,0.989809989929199,0.989560008049011,0.990409970283508,0.989459991455078,0.992439985275269,0.992910027503967,0.988680005073547,..,..
World,WLD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,57.3544998168945,57.781120300293,58.7597999572754,60.1786918640137,61.1852798461914,62.3331413269043,63.5937881469727,74.9575271606445,75.0343704223633,75.3092880249023,75.0126724243164,75.7267074584961,75.9532165527344,76.3455505371094,..,..
World,WLD,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,52.71753,53.60913,54.37,55.55534,56.57707,57.44694,58.15202,65.6666,65.76561,65.8486,66.26728,66.26578,..,..,..,..
World,WLD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,62.3716888427734,62.7170791625977,63.509880065918,64.0915908813477,65.0653076171875,65.7912673950195,66.9069595336914,75.7295303344727,75.8257675170898,76.0381927490234,75.8114395141602,76.303840637207,76.4958267211914,77.2197494506836,..,..
World,WLD,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,57.05331,57.39193,57.67075,58.27267,58.98751,59.49344,60.02987,65.63201,65.66595,65.81118,66.13172,66.2793,..,..,..,..
World,WLD,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,19.2118301391602,19.0266799926758,18.9750308990479,19.1763801574707,19.4140892028809,19.9029197692871,20.1786499023438,25.7523593902588,26.0088596343994,26.5259990692139,26.5521793365479,26.8936500549316,27.0677795410156,27.4752006530762,..,..
World,WLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,19.0579204559326,20.2879791259766,21.6555404663086,22.8043403625488,23.6577091217041,24.3175601959229,25.1599197387695,35.7268104553223,36.849910736084,37.435791015625,37.8031005859375,38.2309799194336,39.2273788452148,40.31787109375,..,..
World,WLD,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.994570016860962,1.0011899471283,1.02360999584198,1.02608001232147,1.03585994243622,1.04681003093719,1.06138002872467,1.10298001766205,1.10362005233765,1.11054003238678,1.11526000499725,1.12329995632172,1.13410997390747,1.13833999633789,..,..
World,WLD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,19.0049705505371,20.3002796173096,21.9198894500732,23.1123104095459,24.0992298126221,24.9137802124023,25.9751396179199,37.7272682189941,38.9283103942871,39.6984901428223,40.1928482055664,40.8291816711426,42.145378112793,43.4213905334473,..,..
World,WLD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,19.108699798584,20.2761898040771,21.4023208618164,22.5095806121826,23.2350807189941,23.7476596832275,24.3809108734131,33.8419799804688,34.894458770752,35.3101196289063,35.5601081848145,35.7950210571289,36.4934196472168,37.4143295288086,..,..
World,WLD,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
